energy,energy_error,gradient_error
-22310.28569535,0.0,0.14
-22310.32785548,0.042,0.13
-22310.34699548,0.019,0.06
-22310.36449236,0.017,0.061
-22310.37795679,0.013,0.047
-22310.3833144,0.0054,0.019
-22310.38588625,0.0026,0.016
-22310.38808196,0.0022,0.015
-22310.39085592,0.0028,0.014
-22310.39403804,0.0032,0.016
-22310.39679612,0.0028,0.021
