energy
-22308.85642357
-22294.24553068
-22313.84786607
-22314.08808737
-22314.45856676
-22314.45555109
-22314.45063077
-22314.44746167
-22314.44544396
-22314.44185993
-22314.41614777
-22314.40830118
-22314.42331954
-22314.42208403
-22314.41895164
-22314.41894666
-22314.41806174
-22314.41919172
-22314.41923982
-22314.41924221
-22314.41923791
-22314.41923996
-22314.41923927
-22314.41842183
-22314.41834374
-22314.41914143
-22314.41923602
-22314.41925912
-22314.41925834
-22314.41925813
-22314.41925967
-22314.41925969
-22314.41891127
-22314.41690908
-22314.41931014
-22314.41931629
-22314.4193182
-22314.41931897
-22314.41931907
-22314.41931908
-22314.41931909
-22314.41933752
-22314.41933061
-22314.4193393
-22314.41933938
-22314.41933994
-22314.41933996
-22314.41933997
-22314.41935713
-22314.41935496
-22314.41935769
-22314.41935778
-22314.41935789
-22314.41935794
-22314.41935795
-22314.41938
-22314.41937914
-22314.4193801
-22314.41938026
-22314.4193804
-22314.41938047
-22314.41938048
-22314.419406
-22314.41940262
-22314.41940682
-22314.41940694
-22314.41940725
-22314.41940737
-22314.4194074
-22314.41943224
-22314.41942299
-22314.41943467
-22314.41943467
-22314.41943549
-22314.41943564
-22314.41943569
-22314.41943569
-22314.419456
-22314.41944279
-22314.41945919
-22314.41945939
-22314.41946045
-22314.4194609
-22314.41946098
-22314.41946099
-22314.41947769
-22314.41947644
-22314.41947706
-22314.41947792
-22314.4194782
-22314.41947833
-22314.41947839
-22314.41947839
-22314.41949977
-22314.41949942
-22314.41949967
-22314.4194997
-22314.41950083
-22314.4195008
-22314.41950097
-22314.41950098
-22314.41950672
-22314.41946623
-22314.41951678
-22314.41951777
-22314.4195185
-22314.41951872
-22314.41951876
-22314.41951877
-22314.41951877
-22314.41952895
-22314.41952658
-22314.4195294
-22314.41952943
-22314.41952981
-22314.41952987
-22314.41952991
-22314.41954113
-22314.41953348
-22314.41954302
-22314.41954326
-22314.41954346
-22314.41954359
-22314.41954361
-22314.41954361
-22314.41955371
-22314.41955245
-22314.41955392
-22314.41955389
-22314.41955409
-22314.41955415
