energy
-22310.01744135
-22296.87960687
-22313.11591624
-22314.56104438
-22314.68441927
-22314.69588107
-22314.69528839
-22314.69589613
-22314.69704256
-22314.69547517
-22314.69317396
-22314.6939329
-22314.69403285
-22314.69403482
-22314.69404673
-22314.69405027
-22314.6940511
-22314.69452891
-22314.69452776
-22314.69453006
-22314.69453185
-22314.69453408
-22314.69500466
-22314.69499656
-22314.69501302
-22314.69501828
-22314.69501856
-22314.69501883
-22314.69501886
-22314.69568874
-22314.69568522
-22314.69568819
-22314.69569128
-22314.69569162
-22314.69569183
-22314.6965788
-22314.69657172
-22314.69657838
-22314.69658366
-22314.69658486
-22314.69658506
-22314.69658518
-22314.69773131
-22314.69771729
-22314.69773146
-22314.69774164
-22314.69774229
-22314.6977429
-22314.69774301
-22314.69774303
-22314.69911352
-22314.69908661
-22314.69911288
-22314.69913387
-22314.69913521
-22314.69913686
-22314.69913704
-22314.69913707
-22314.70048468
-22314.70043308
-22314.7004797
-22314.70052584
-22314.70053033
-22314.70053339
-22314.70053386
-22314.70053399
-22314.70119329
-22314.70113655
-22314.70116932
-22314.7012513
-22314.70125451
-22314.70125788
-22314.70125846
-22314.70125863
-22314.70155292
-22314.70155505
-22314.70154613
-22314.70155918
-22314.70156073
-22314.70156139
-22314.70156153
-22314.70209926
-22314.70210494
-22314.70210127
-22314.70210591
-22314.70210978
-22314.70211021
-22314.70211048
-22314.70250691
-22314.70249987
-22314.70248621
-22314.70251594
-22314.70251712
-22314.70251768
-22314.70251778
-22314.70251783
-22314.70267546
-22314.70267612
-22314.70266253
-22314.70268475
-22314.70268625
-22314.70268678
-22314.70268696
-22314.70268701
-22314.70279794
-22314.70279836
-22314.70279485
-22314.70279977
-22314.70280022
-22314.70280038
-22314.70280042
-22314.70292051
-22314.70292042
-22314.70291793
-22314.7029221
-22314.70292335
-22314.70292338
-22314.70292346
-22314.70311086
-22314.70310871
-22314.7031002
-22314.70311631
-22314.70311675
-22314.70311712
-22314.70311721
-22314.70311723
-22314.70330548
-22314.70330643
-22314.70328544
-22314.70331738
-22314.70331851
-22314.70331908
-22314.70331935
-22314.70331938
-22314.70347225
-22314.7034695
-22314.70343245
-22314.70349231
-22314.70349394
-22314.70349499
-22314.70349545
-22314.70349549
-22314.7036201
-22314.70361974
-22314.70358356
-22314.70363835
-22314.70364058
-22314.70364166
-22314.70364208
-22314.70364214
-22314.70383249
-22314.70383613
-22314.70377942
-22314.703863
-22314.70386638
-22314.70386799
-22314.70386867
-22314.70386877
-22314.70414453
-22314.70414494
-22314.70406992
-22314.7041843
-22314.70418696
-22314.7041896
-22314.70419039
-22314.70419046
-22314.70419048
-22314.70450744
-22314.70450157
-22314.70434955
-22314.70458527
-22314.70459142
-22314.70459748
-22314.70459871
-22314.70459889
-22314.70459894
-22314.70483453
-22314.70484316
-22314.70473246
-22314.70489199
-22314.70489623
-22314.70490057
-22314.70490158
-22314.70490176
-22314.7049018
-22314.70512147
-22314.7051295
-22314.70506466
-22314.70515356
-22314.705159
-22314.70516206
-22314.70516264
-22314.70516274
-22314.70538119
-22314.70539627
-22314.70537122
-22314.70540063
-22314.70540684
-22314.70540865
-22314.7054093
-22314.70540938
-22314.70554795
-22314.70555377
-22314.70555206
-22314.70555454
-22314.70555588
-22314.70555719
-22314.70555741
-22314.70555744
-22314.7056496
-22314.70565426
-22314.70565365
-22314.70565549
-22314.70565561
-22314.70565591
-22314.70565622
-22314.70565624
-22314.70574326
-22314.70576033
-22314.70575083
-22314.70575956
-22314.70576624
-22314.70576814
-22314.70576864
-22314.70576871
-22314.70585906
-22314.70587288
-22314.70586679
-22314.70587259
-22314.70587704
-22314.70587885
-22314.70587923
-22314.70587927
-22314.70595678
-22314.705978
-22314.70596895
-22314.7059772
-22314.70598381
-22314.70598628
-22314.70598686
-22314.70598694
-22314.70609172
-22314.70610226
-22314.70609376
-22314.70610305
-22314.70610671
-22314.7061078
-22314.70610802
-22314.70610804
-22314.70617825
-22314.70619195
-22314.70618438
-22314.70619162
-22314.70619545
-22314.70619659
-22314.70619693
-22314.70619698
-22314.70627351
-22314.70629036
-22314.70627247
-22314.70629374
-22314.70629697
-22314.70629847
-22314.70629885
-22314.7062989
-22314.70634857
-22314.70636133
-22314.70634297
-22314.70636592
-22314.70636817
-22314.70636932
-22314.7063697
-22314.70636973
-22314.70636974
-22314.7064003
-22314.70641174
-22314.70640244
-22314.70641281
-22314.70641543
-22314.70641613
-22314.70641638
-22314.70641644
-22314.70646317
-22314.7064641
-22314.7064519
-22314.7064698
-22314.70647063
-22314.70647103
-22314.7064712
-22314.70647122
-22314.70650686
-22314.70651125
-22314.70650057
-22314.70651455
-22314.70651526
-22314.70651558
-22314.70651579
-22314.7065158
-22314.70656366
-22314.70657113
-22314.7065463
-22314.70657927
-22314.7065806
-22314.70658149
-22314.70658187
-22314.7065819
-22314.70658191
-22314.70662199
-22314.70662706
-22314.70655764
-22314.70665657
-22314.70666088
-22314.70666237
-22314.70666301
-22314.70666318
-22314.70666321
-22314.70669372
-22314.70669667
-22314.70668282
-22314.7067013
-22314.70670257
-22314.70670303
-22314.70670322
-22314.70670325
-22314.70675503
-22314.70675562
-22314.70673418
-22314.7067654
-22314.70676624
-22314.70676675
-22314.70676697
-22314.706767
-22314.70682236
-22314.70683026
-22314.70679036
-22314.70684392
-22314.70684606
-22314.70684742
-22314.70684792
-22314.70684797
-22314.70684799
-22314.70690215
-22314.70689629
-22314.70682071
-22314.70693682
-22314.7069414
-22314.706943
-22314.70694374
-22314.70694387
-22314.7069439
-22314.70699874
-22314.70699576
-22314.7069745
-22314.70700837
-22314.7070101
-22314.70701061
-22314.70701087
-22314.70701091
-22314.70704951
-22314.70705765
-22314.7070428
-22314.70706134
-22314.70706286
-22314.70706364
-22314.70706394
-22314.70706397
-22314.70709327
-22314.70710513
-22314.70705874
-22314.70712042
-22314.70712321
-22314.70712519
-22314.70712581
-22314.70712585
-22314.70712587
-22314.70714681
-22314.70715204
-22314.70713017
-22314.70715897
-22314.70716227
-22314.70716313
-22314.70716341
-22314.70716345
-22314.70718526
-22314.70718744
-22314.70714704
-22314.70720463
-22314.70720723
-22314.70720864
-22314.70720909
-22314.70720913
-22314.70720914
-22314.70722004
-22314.70721992
-22314.70716592
-22314.70724449
-22314.70725023
-22314.70725182
-22314.70725236
-22314.70725245
-22314.70725247
-22314.7072465
-22314.70724247
