energy,energy_error,gradient_error
-159.89388762,0.0,0.059
-159.89712483,0.0032,0.048
-159.89901613,0.0019,0.015
-159.89939147,0.00038,0.01
-159.89966912,0.00028,0.0048
-159.89986024,0.00019,0.0042
-159.89992716,6.7e-05,0.0033
-159.89999245,6.5e-05,0.0025
-159.9000243,3.2e-05,0.003
-159.90004181,1.8e-05,0.0017
-159.90005566,1.4e-05,0.0012
-159.90006671,1.1e-05,0.0013
-159.90007223,5.5e-06,0.00054
-159.90007422,2e-06,0.00047
