energy,step_type
-22332.97174982,scf_step
-22311.34972783,scf_step
-22330.65402732,scf_step
-22330.85198493,scf_step
-22331.22261908,scf_step
-22331.2313764,scf_step
-22331.23346759,scf_step
-22331.23124744,scf_step
-22331.23041663,scf_step
-22331.22692887,scf_step
-22331.21251766,scf_step
-22331.21559815,scf_step
-22331.21581863,scf_step
-22331.21582565,scf_step
-22331.21581183,scf_step
-22331.21584512,scf_step
-22331.21584765,scf_step
-22331.21584818,scf_step
-22331.2158484,scf_step
-22331.21584851,BFGS_step
-22331.21597298,scf_step
-22331.21595476,scf_step
-22331.21589499,scf_step
-22331.2159773,scf_step
-22331.21599744,scf_step
-22331.216004,scf_step
-22331.21600431,scf_step
-22331.21600462,scf_step
-22331.21600464,BFGS_step
-22331.21592241,scf_step
-22331.21573083,scf_step
-22331.21533042,scf_step
-22331.21602793,scf_step
-22331.21606137,scf_step
-22331.21607039,scf_step
-22331.21607416,scf_step
-22331.21607487,scf_step
-22331.2160751,scf_step
-22331.21607511,BFGS_step
-22331.21618172,scf_step
-22331.21616968,scf_step
-22331.21614393,scf_step
-22331.21618784,scf_step
-22331.21619052,scf_step
-22331.21619137,scf_step
-22331.21619156,scf_step
-22331.21619164,scf_step
-22331.21619165,BFGS_step
-22331.21626981,scf_step
-22331.21626041,scf_step
-22331.21624597,scf_step
-22331.21627693,scf_step
-22331.21627777,scf_step
-22331.21627798,scf_step
-22331.2162781,scf_step
-22331.21627806,BFGS_step
-22331.21630252,scf_step
-22331.21629562,scf_step
-22331.21628955,scf_step
-22331.21630251,scf_step
-22331.21631013,scf_step
-22331.21631134,scf_step
-22331.2163114,scf_step
-22331.21631143,scf_step
-22331.21631143,BFGS_step
-22331.21635102,scf_step
-22331.21634983,scf_step
-22331.21634253,scf_step
-22331.21635431,scf_step
-22331.21635483,scf_step
-22331.21635513,scf_step
-22331.21635519,scf_step
-22331.2163552,scf_step
-22331.2163552,BFGS_step
-22331.21640132,scf_step
-22331.21638497,scf_step
-22331.21634874,scf_step
