energy,step_type
-22295.03461298,scf_step
-22294.11394752,scf_step
-22295.42329141,scf_step
-22295.43076899,scf_step
-22295.43331487,scf_step
-22295.43406826,scf_step
-22295.43424425,scf_step
-22295.434274,scf_step
-22295.43428092,scf_step
-22295.43428116,BFGS_step
-22295.43448747,scf_step
-22295.43447078,scf_step
-22295.43448837,scf_step
-22295.43450027,scf_step
-22295.43450339,scf_step
-22295.43450378,scf_step
-22295.43450381,scf_step
-22295.43450382,BFGS_step
-22295.43474824,scf_step
-22295.43472625,scf_step
-22295.43471223,scf_step
-22295.43477456,scf_step
-22295.43477867,scf_step
-22295.43478002,scf_step
-22295.43478019,scf_step
-22295.43478023,BFGS_step
-22295.43506884,scf_step
-22295.43506749,scf_step
-22295.43505265,scf_step
-22295.43507925,scf_step
-22295.43508068,scf_step
-22295.43508115,scf_step
-22295.43508123,scf_step
-22295.43508124,BFGS_step
-22295.43544627,scf_step
-22295.43544594,scf_step
-22295.43542218,scf_step
-22295.43546052,scf_step
-22295.43546278,scf_step
-22295.43546357,scf_step
-22295.4354637,scf_step
-22295.43546372,BFGS_step
-22295.43594351,scf_step
-22295.43595076,scf_step
-22295.43590166,scf_step
-22295.4359746,scf_step
-22295.43597842,scf_step
-22295.43597966,scf_step
-22295.43597987,scf_step
-22295.4359799,BFGS_step
-22295.43646601,scf_step
-22295.43648016,scf_step
-22295.4363672,scf_step
-22295.43653402,scf_step
-22295.4365427,scf_step
-22295.43654541,scf_step
-22295.43654575,scf_step
-22295.4365458,BFGS_step
-22295.43679471,scf_step
-22295.43680629,scf_step
-22295.43653487,scf_step
-22295.43695361,scf_step
-22295.43697204,scf_step
-22295.43697825,scf_step
-22295.43697946,scf_step
-22295.43697967,scf_step
-22295.4369797,scf_step
-22295.43697971,BFGS_step
-22295.43719233,scf_step
-22295.4371852,scf_step
-22295.43711445,scf_step
-22295.43723,scf_step
-22295.43723401,scf_step
-22295.43723565,scf_step
-22295.43723589,scf_step
-22295.43723591,BFGS_step
-22295.43755498,scf_step
-22295.43755158,scf_step
-22295.43752657,scf_step
-22295.43756769,scf_step
-22295.43757002,scf_step
-22295.43757051,scf_step
-22295.43757061,scf_step
-22295.43757062,BFGS_step
-22295.43789207,scf_step
-22295.43788122,scf_step
-22295.43784993,scf_step
-22295.4379123,scf_step
-22295.43791502,scf_step
-22295.43791605,scf_step
-22295.43791617,scf_step
-22295.43791618,BFGS_step
-22295.43819784,scf_step
-22295.43816924,scf_step
-22295.43809086,scf_step
-22295.43824768,scf_step
-22295.43825054,scf_step
-22295.43825237,scf_step
-22295.4382527,scf_step
-22295.43825275,BFGS_step
-22295.43846212,scf_step
-22295.43844628,scf_step
-22295.43838873,scf_step
-22295.43849889,scf_step
-22295.43850114,scf_step
-22295.43850213,scf_step
-22295.43850235,scf_step
-22295.43850239,BFGS_step
-22295.43870272,scf_step
-22295.43868706,scf_step
-22295.43861827,scf_step
-22295.43874582,scf_step
-22295.43874831,scf_step
-22295.43874947,scf_step
-22295.43874974,scf_step
-22295.43874978,BFGS_step
-22295.43895955,scf_step
-22295.43894817,scf_step
-22295.4387773,scf_step
-22295.43906824,scf_step
-22295.43907423,scf_step
-22295.43907775,scf_step
-22295.43907851,scf_step
-22295.43907863,scf_step
-22295.43907864,BFGS_step
-22295.43919944,scf_step
-22295.43920449,scf_step
-22295.43913965,scf_step
-22295.4392406,scf_step
-22295.43924348,scf_step
-22295.43924531,scf_step
-22295.43924559,scf_step
-22295.43924563,BFGS_step
-22295.43938575,scf_step
-22295.4393919,scf_step
-22295.43938821,scf_step
-22295.43939228,scf_step
-22295.43939396,scf_step
-22295.43939423,scf_step
-22295.43939427,scf_step
-22295.43939428,BFGS_step
-22295.43955693,scf_step
-22295.4395641,scf_step
-22295.43955641,scf_step
-22295.43956633,scf_step
-22295.43956765,scf_step
-22295.43956809,scf_step
-22295.43956815,scf_step
-22295.43956816,BFGS_step
-22295.43972814,scf_step
-22295.4397367,scf_step
-22295.43971658,scf_step
-22295.43974448,scf_step
-22295.43974613,scf_step
-22295.43974677,scf_step
-22295.43974687,scf_step
-22295.43974688,BFGS_step
-22295.43999162,scf_step
-22295.44002138,scf_step
-22295.43997962,scf_step
-22295.44003523,scf_step
-22295.44004046,scf_step
-22295.44004212,scf_step
-22295.44004236,scf_step
-22295.4400424,scf_step
-22295.4400424,BFGS_step
-22295.44019089,scf_step
-22295.44029391,scf_step
-22295.44021564,scf_step
-22295.44031111,scf_step
-22295.44033319,scf_step
-22295.44033878,scf_step
-22295.4403396,scf_step
-22295.44033973,scf_step
-22295.44033975,scf_step
-22295.44033977,BFGS_step
-22295.4404149,scf_step
-22295.44041475,scf_step
-22295.44031641,scf_step
-22295.44047002,scf_step
-22295.44047429,scf_step
-22295.44047664,scf_step
-22295.44047705,scf_step
-22295.44047711,scf_step
-22295.44047711,BFGS_step
-22295.44063823,scf_step
-22295.44067537,scf_step
-22295.4405503,scf_step
-22295.4407278,scf_step
-22295.44073628,scf_step
-22295.44074005,scf_step
-22295.44074071,scf_step
-22295.44074079,scf_step
-22295.44074079,BFGS_step
-22295.44094854,scf_step
-22295.44101483,scf_step
-22295.44084118,scf_step
-22295.44107904,scf_step
-22295.44109479,scf_step
-22295.44110068,scf_step
-22295.44110163,scf_step
-22295.44110177,scf_step
-22295.4411018,scf_step
-22295.44110181,BFGS_step
-22295.44125763,scf_step
-22295.44130122,scf_step
-22295.44113564,scf_step
-22295.44136587,scf_step
-22295.4413799,scf_step
-22295.44138483,scf_step
-22295.44138547,scf_step
-22295.4413856,scf_step
-22295.44138562,scf_step
-22295.44138563,BFGS_step
-22295.44155803,scf_step
-22295.44165193,scf_step
-22295.44157112,scf_step
-22295.44166345,scf_step
-22295.4416944,scf_step
-22295.44170007,scf_step
-22295.44170069,scf_step
-22295.44170082,scf_step
-22295.44170083,BFGS_step
-22295.44186308,scf_step
-22295.44188323,scf_step
-22295.44186389,scf_step
-22295.44188666,scf_step
-22295.44189541,scf_step
-22295.4418967,scf_step
-22295.44189694,scf_step
-22295.44189697,scf_step
-22295.44189697,BFGS_step
-22295.44200304,scf_step
-22295.44199938,scf_step
-22295.44199883,scf_step
-22295.44200733,scf_step
-22295.4420077,scf_step
-22295.44200784,scf_step
-22295.44200787,scf_step
-22295.44200788,BFGS_step
-22295.44214252,scf_step
-22295.44214638,scf_step
-22295.44214639,scf_step
-22295.44214669,scf_step
-22295.44214673,scf_step
-22295.44214722,scf_step
-22295.44214723,BFGS_step
-22295.4422633,scf_step
-22295.44226798,scf_step
-22295.44225386,scf_step
-22295.44227189,scf_step
-22295.44227537,scf_step
-22295.44227584,scf_step
-22295.44227591,scf_step
-22295.44227592,BFGS_step
-22295.44236665,scf_step
-22295.44236925,scf_step
-22295.44233417,scf_step
-22295.44238284,scf_step
-22295.44238835,scf_step
-22295.44238908,scf_step
-22295.44238914,scf_step
-22295.44238917,scf_step
-22295.44238917,BFGS_step
