energy,step_type
-22343.76115738,scf_step
-22331.25969945,BFGS_step
-22331.25964893,scf_step
-22331.25962402,scf_step
-22331.25961505,scf_step
-22331.25966482,scf_step
-22331.25971313,scf_step
-22331.25971572,scf_step
-22331.25971643,scf_step
-22331.25971679,scf_step
-22331.25971681,scf_step
-22331.25971681,scf_step
-22331.25971681,BFGS_step
-22331.25973477,scf_step
-22331.25973455,scf_step
-22331.25973489,scf_step
-22331.25973499,scf_step
-22331.25973512,scf_step
-22331.25973517,scf_step
-22331.25973517,BFGS_step
-22331.25976296,scf_step
-22331.2597631,scf_step
-22331.259763,scf_step
-22331.25976305,scf_step
-22331.25976335,scf_step
-22331.25976338,scf_step
-22331.25976338,scf_step
-22331.25976339,BFGS_step
-22331.25978178,scf_step
-22331.2597819,scf_step
-22331.25978129,scf_step
-22331.25978196,scf_step
-22331.25978239,scf_step
-22331.25978249,scf_step
-22331.2597825,scf_step
-22331.2597825,BFGS_step
-22331.25980661,scf_step
-22331.25980735,scf_step
-22331.25980604,scf_step
-22331.25980713,scf_step
-22331.25980796,scf_step
-22331.25980813,scf_step
-22331.25980816,scf_step
-22331.25980817,BFGS_step
-22331.25983924,scf_step
-22331.25984096,scf_step
-22331.25984013,scf_step
-22331.25984053,scf_step
-22331.25984198,scf_step
-22331.25984245,scf_step
-22331.25984252,scf_step
-22331.25984256,scf_step
-22331.25984256,BFGS_step
-22331.25988001,scf_step
-22331.25988457,scf_step
-22331.25987485,scf_step
-22331.2598848,scf_step
-22331.25988818,scf_step
-22331.25988866,scf_step
-22331.25988888,scf_step
-22331.25988893,scf_step
-22331.25988894,BFGS_step
-22331.25993387,scf_step
-22331.25994318,scf_step
-22331.25992554,scf_step
-22331.25994062,scf_step
-22331.25995019,scf_step
-22331.25995179,scf_step
-22331.2599523,scf_step
-22331.25995236,scf_step
-22331.25995238,scf_step
-22331.25995238,BFGS_step
-22331.25997131,scf_step
-22331.25999263,scf_step
-22331.25994361,scf_step
-22331.2599923,scf_step
-22331.2600115,scf_step
-22331.2600143,scf_step
-22331.26001514,scf_step
-22331.26001548,scf_step
-22331.26001553,scf_step
-22331.26001553,BFGS_step
-22331.25998069,scf_step
-22331.26003795,scf_step
-22331.25992032,scf_step
-22331.26004219,scf_step
-22331.26008339,scf_step
-22331.26008871,scf_step
-22331.26009074,scf_step
-22331.26009137,scf_step
-22331.2600915,scf_step
-22331.26009151,BFGS_step
-22331.25993324,scf_step
-22331.26005031,scf_step
-22331.25981013,scf_step
-22331.26003607,scf_step
-22331.26014918,scf_step
-22331.26016164,scf_step
-22331.26016586,scf_step
-22331.26016718,scf_step
-22331.26016752,scf_step
-22331.26016753,BFGS_step
-22331.2602116,scf_step
-22331.26022601,scf_step
-22331.26022725,scf_step
-22331.2602294,scf_step
-22331.26024079,scf_step
-22331.2602455,scf_step
-22331.26024613,scf_step
-22331.26024622,scf_step
-22331.26024628,BFGS_step
-22331.26036726,scf_step
-22331.2603785,scf_step
-22331.26035496,scf_step
-22331.26036864,scf_step
-22331.2603986,scf_step
-22331.26040544,scf_step
-22331.26040619,scf_step
-22331.26040652,scf_step
-22331.26040655,BFGS_step
-22331.26058381,scf_step
-22331.26062125,scf_step
-22331.26063979,scf_step
-22331.26065289,scf_step
-22331.26065886,scf_step
-22331.26067071,scf_step
-22331.2606742,scf_step
-22331.26067482,scf_step
-22331.26067497,scf_step
-22331.26067498,BFGS_step
-22331.26079669,scf_step
-22331.26087344,scf_step
-22331.2608867,scf_step
-22331.26092001,scf_step
-22331.26094321,scf_step
-22331.26097739,scf_step
-22331.26098122,scf_step
-22331.26098228,scf_step
-22331.26098269,scf_step
-22331.26098272,scf_step
-22331.26098273,BFGS_step
-22331.26094586,scf_step
-22331.26112207,scf_step
-22331.2611594,scf_step
-22331.26123209,scf_step
-22331.26126379,scf_step
-22331.26133338,scf_step
-22331.26134373,scf_step
-22331.26134629,scf_step
-22331.26134711,scf_step
-22331.26134721,scf_step
-22331.26134722,BFGS_step
-22331.26105716,scf_step
-22331.26134908,scf_step
-22331.2609992,scf_step
-22331.26098378,scf_step
-22331.26179301,scf_step
-22331.26186734,scf_step
-22331.26188319,scf_step
-22331.26189022,scf_step
-22331.26189191,scf_step
-22331.26189212,scf_step
-22331.26189217,scf_step
-22331.26189216,BFGS_step
-22331.26225846,scf_step
-22331.26227625,scf_step
-22331.2621552,scf_step
-22331.26226342,scf_step
-22331.2623268,scf_step
-22331.26233808,scf_step
-22331.26233988,scf_step
-22331.26234048,scf_step
-22331.26234062,scf_step
-22331.26234064,BFGS_step
-22331.26310682,scf_step
-22331.26314175,scf_step
-22331.26307653,scf_step
-22331.26315047,scf_step
-22331.26316646,scf_step
-22331.26317374,scf_step
-22331.26317474,scf_step
-22331.26317497,scf_step
-22331.26317503,BFGS_step
-22331.26420221,scf_step
-22331.26419867,scf_step
-22331.26394046,scf_step
-22331.26419087,scf_step
-22331.26431182,scf_step
-22331.26432874,scf_step
-22331.26433296,scf_step
-22331.26433396,scf_step
-22331.26433421,scf_step
-22331.26433426,BFGS_step
-22331.26515899,scf_step
-22331.26518378,scf_step
-22331.26471788,scf_step
-22331.26512372,scf_step
-22331.26538855,scf_step
-22331.26541766,scf_step
-22331.26542365,scf_step
-22331.26542672,scf_step
-22331.26542723,scf_step
-22331.26542729,BFGS_step
-22331.26647706,scf_step
-22331.26692364,scf_step
-22331.26677796,scf_step
