energy,step_type
-22198.38843577,scf_step
-22198.75326744,scf_step
-22198.7130793,scf_step
-22198.79745315,scf_step
-22198.80075623,scf_step
-22198.80709271,scf_step
-22198.80746445,scf_step
-22198.80767108,scf_step
-22198.80769371,scf_step
-22198.80769918,scf_step
-22198.80770006,scf_step
-22198.8077,BFGS_step
-22198.80827125,scf_step
-22198.80829353,scf_step
-22198.80830351,scf_step
-22198.80831828,scf_step
-22198.80832711,scf_step
-22198.80832712,BFGS_step
-22198.80941483,scf_step
-22198.80941414,scf_step
-22198.80943159,scf_step
-22198.8094319,scf_step
-22198.80943392,scf_step
-22198.80943475,scf_step
-22198.80943489,BFGS_step
-22198.81047236,scf_step
-22198.81047502,scf_step
-22198.81047729,scf_step
-22198.81047916,scf_step
-22198.81047938,scf_step
-22198.81048069,scf_step
-22198.81048079,BFGS_step
-22198.81129115,scf_step
-22198.81129113,scf_step
-22198.81128767,scf_step
-22198.81130346,scf_step
-22198.81131294,scf_step
-22198.81131393,scf_step
-22198.81131405,BFGS_step
-22198.81164711,scf_step
-22198.81164989,scf_step
-22198.81165327,scf_step
-22198.81165506,scf_step
-22198.81165613,scf_step
-22198.81165723,scf_step
-22198.8116574,BFGS_step
-22198.81231915,scf_step
-22198.81231481,scf_step
-22198.8123156,scf_step
-22198.81232613,scf_step
-22198.81233118,scf_step
-22198.81233168,scf_step
-22198.81233188,BFGS_step
-22198.81311607,scf_step
-22198.81311153,scf_step
-22198.81310623,scf_step
-22198.81311919,scf_step
-22198.81312515,scf_step
-22198.81312568,scf_step
-22198.81312578,scf_step
-22198.81312579,BFGS_step
-22198.81384339,scf_step
-22198.81382686,scf_step
-22198.8138195,scf_step
-22198.81385341,scf_step
-22198.81386292,scf_step
-22198.81386348,scf_step
-22198.81386379,scf_step
-22198.81386384,BFGS_step
-22198.81416176,scf_step
-22198.81415743,scf_step
-22198.81415554,scf_step
-22198.81416538,scf_step
-22198.81416682,scf_step
-22198.81416704,scf_step
-22198.81416706,scf_step
-22198.81416706,BFGS_step
-22198.81459239,scf_step
-22198.81458513,scf_step
-22198.81458582,scf_step
-22198.81459603,scf_step
-22198.81459956,scf_step
-22198.81459986,scf_step
-22198.81459997,scf_step
-22198.81459997,BFGS_step
-22198.8153133,scf_step
-22198.81529112,scf_step
-22198.81529344,scf_step
-22198.81532568,scf_step
-22198.81533055,scf_step
-22198.81533127,scf_step
-22198.81533142,scf_step
-22198.81533147,BFGS_step
-22198.81597699,scf_step
-22198.81593984,scf_step
-22198.81593938,scf_step
-22198.81599742,scf_step
-22198.81600356,scf_step
-22198.81600476,scf_step
-22198.81600492,scf_step
-22198.81600503,scf_step
-22198.81600506,BFGS_step
-22198.81636969,scf_step
-22198.81635979,scf_step
-22198.81635282,scf_step
-22198.81637736,scf_step
-22198.81637912,scf_step
-22198.81637951,scf_step
-22198.81637959,scf_step
-22198.81637958,BFGS_step
-22198.81686687,scf_step
-22198.81686654,scf_step
-22198.81686112,scf_step
-22198.81687475,scf_step
-22198.81688113,scf_step
-22198.81688205,scf_step
-22198.81688221,BFGS_step
-22198.81730565,scf_step
-22198.81730132,scf_step
-22198.8172787,scf_step
-22198.81731486,scf_step
-22198.81731863,scf_step
-22198.81732022,scf_step
-22198.81732039,scf_step
-22198.81732038,BFGS_step
-22198.81776758,scf_step
-22198.81776388,scf_step
-22198.81775176,scf_step
-22198.81776663,scf_step
-22198.8177723,scf_step
-22198.81777284,scf_step
-22198.81777298,scf_step
-22198.81777299,BFGS_step
-22198.8181041,scf_step
-22198.81809366,scf_step
-22198.81807629,scf_step
-22198.81810542,scf_step
-22198.81810823,scf_step
-22198.81810876,scf_step
-22198.81810886,scf_step
-22198.81810885,BFGS_step
-22198.81862846,scf_step
-22198.81861535,scf_step
-22198.81857959,scf_step
-22198.81862804,scf_step
-22198.81863457,scf_step
-22198.81863526,scf_step
-22198.81863544,scf_step
-22198.8186355,BFGS_step
-22198.81899767,scf_step
-22198.81898054,scf_step
-22198.81894054,scf_step
-22198.81900372,scf_step
-22198.81900968,scf_step
-22198.81901068,scf_step
-22198.81901086,scf_step
-22198.81901089,BFGS_step
-22198.81937744,scf_step
-22198.81937647,scf_step
-22198.8193706,scf_step
-22198.8193784,scf_step
-22198.81938444,scf_step
-22198.81938478,scf_step
-22198.8193849,scf_step
-22198.8193849,BFGS_step
-22198.81966781,scf_step
-22198.81966636,scf_step
-22198.81965299,scf_step
-22198.81967301,scf_step
-22198.81967688,scf_step
-22198.81967756,scf_step
-22198.81967768,scf_step
-22198.81967765,BFGS_step
-22198.81992253,scf_step
-22198.81992413,scf_step
-22198.81992504,scf_step
-22198.81992626,scf_step
-22198.81992926,scf_step
-22198.81992961,scf_step
-22198.81992969,BFGS_step
-22198.82014139,scf_step
-22198.82014238,scf_step
-22198.82014333,scf_step
-22198.82014394,scf_step
-22198.82014528,scf_step
-22198.82014566,scf_step
-22198.82014571,BFGS_step
-22198.82034219,scf_step
-22198.82034269,scf_step
-22198.82034286,scf_step
-22198.8203449,scf_step
-22198.82034479,scf_step
-22198.82034549,scf_step
-22198.82034552,BFGS_step
-22198.82067925,scf_step
-22198.82067081,scf_step
-22198.82066065,scf_step
-22198.8206789,scf_step
-22198.82068461,scf_step
-22198.82068524,scf_step
-22198.82068528,scf_step
-22198.82068529,BFGS_step
-22198.82097482,scf_step
-22198.82097243,scf_step
-22198.82095472,scf_step
-22198.82097151,scf_step
-22198.82097846,scf_step
-22198.8209796,scf_step
-22198.82097964,scf_step
-22198.82097971,BFGS_step
-22198.82121881,scf_step
-22198.82120682,scf_step
-22198.82116933,scf_step
-22198.82120894,scf_step
-22198.82122029,scf_step
-22198.82122193,scf_step
-22198.8212221,scf_step
-22198.8212222,BFGS_step
-22198.82141108,scf_step
-22198.82140782,scf_step
-22198.82140446,scf_step
-22198.82140906,scf_step
-22198.82141195,scf_step
-22198.82141208,scf_step
-22198.82141217,scf_step
-22198.82141218,BFGS_step
-22198.82169026,scf_step
