energy
-22288.0030584
-22274.24949862
-22292.87625517
-22293.71222739
-22294.02437853
-22294.03554729
-22294.03469189
-22294.03351473
-22294.03147331
-22294.02745749
-22294.01769239
-22294.01583922
-22293.99841196
-22294.01766623
-22294.01779928
-22294.01781048
-22294.01772761
-22294.01775705
-22294.01776369
-22294.01776383
-22294.01776301
-22294.01776319
-22294.01791153
-22294.01771657
-22294.01799786
-22294.01801238
-22294.0180138
-22294.01801453
-22294.01840613
-22294.01825085
-22294.01843136
-22294.01845327
-22294.01846329
-22294.01846733
-22294.0184676
-22294.01846771
-22294.01873715
-22294.01864996
-22294.01877648
-22294.01878616
-22294.01878428
-22294.01879578
-22294.01879792
-22294.01879832
-22294.01890625
-22294.01881166
-22294.01893496
-22294.0189378
-22294.01894061
-22294.01894102
-22294.01894115
-22294.01920894
-22294.01916715
-22294.01921004
-22294.01921639
-22294.01922486
-22294.01922724
-22294.01922765
-22294.01922776
-22294.01950803
-22294.01935127
-22294.01954365
-22294.01953917
-22294.0195523
-22294.01955681
-22294.01955731
-22294.01955747
-22294.01981234
-22294.01969032
-22294.01983501
-22294.01984251
-22294.01987126
-22294.0198762
-22294.01987737
-22294.01987772
-22294.02013027
-22294.01986563
-22294.02020208
-22294.02019493
-22294.02020995
-22294.02021646
-22294.02021784
-22294.02021808
-22294.02058052
-22294.02003772
-22294.0207627
-22294.02077891
-22294.02078132
-22294.02078448
-22294.02079123
-22294.02079176
-22294.02079186
-22294.02133326
-22294.02071806
-22294.02152686
-22294.02151444
-22294.02155792
-22294.02158297
-22294.0215865
-22294.02158703
-22294.02204105
-22294.02111295
-22294.02226915
