energy,step_type
-22326.30672222,scf_step
-22312.08292814,scf_step
-22330.32822035,scf_step
-22330.66474567,scf_step
-22331.00384343,scf_step
-22331.00278574,scf_step
-22331.00106974,scf_step
-22330.99913536,scf_step
-22330.9981897,scf_step
-22330.99497544,scf_step
-22330.9773155,scf_step
-22330.98119261,scf_step
-22330.98129185,scf_step
-22330.98127646,scf_step
-22330.98139163,scf_step
-22330.98140847,scf_step
-22330.98141431,scf_step
-22330.98141567,scf_step
-22330.98141613,scf_step
-22330.98141634,scf_step
-22330.98141651,BFGS_step
-22330.98142058,scf_step
-22330.98142233,scf_step
-22330.9814198,scf_step
-22330.98142852,scf_step
-22330.98143124,scf_step
-22330.9814314,BFGS_step
-22330.98146359,scf_step
-22330.9814556,scf_step
-22330.98148118,scf_step
-22330.98148038,scf_step
-22330.98148261,scf_step
-22330.98148287,scf_step
-22330.98148292,scf_step
-22330.98148293,scf_step
-22330.98148293,BFGS_step
-22330.9815003,scf_step
-22330.98150216,scf_step
-22330.98150179,scf_step
-22330.98150254,scf_step
-22330.98150311,scf_step
-22330.98150322,scf_step
-22330.98150323,BFGS_step
-22330.98153608,scf_step
-22330.98153822,scf_step
-22330.98153879,scf_step
-22330.98154186,scf_step
-22330.98154211,scf_step
-22330.98154221,scf_step
-22330.98154238,scf_step
-22330.9815424,scf_step
-22330.9815424,scf_step
-22330.9815424,BFGS_step
-22330.98159346,scf_step
-22330.98159456,scf_step
-22330.98159402,scf_step
-22330.98159502,scf_step
-22330.98159528,scf_step
-22330.98159558,scf_step
-22330.98159559,scf_step
-22330.98159559,BFGS_step
-22330.98163407,scf_step
-22330.98163204,scf_step
-22330.98163348,scf_step
-22330.98163659,scf_step
-22330.98163669,scf_step
-22330.98163678,scf_step
-22330.98163687,scf_step
-22330.98163688,BFGS_step
-22330.98167852,scf_step
-22330.98167834,scf_step
-22330.98167317,scf_step
-22330.98168049,scf_step
-22330.9816825,scf_step
-22330.98168266,scf_step
-22330.98168273,scf_step
-22330.98168277,scf_step
-22330.98168277,BFGS_step
-22330.98172747,scf_step
-22330.98173098,scf_step
-22330.98172868,scf_step
-22330.98173453,scf_step
-22330.98173551,scf_step
-22330.98173656,scf_step
-22330.98173668,scf_step
-22330.98173673,scf_step
-22330.98173675,BFGS_step
-22330.98178781,scf_step
-22330.98179059,scf_step
-22330.98178905,scf_step
-22330.9817931,scf_step
-22330.981794,scf_step
