energy,step_type
-22315.63616928,scf_step
-22315.80189042,scf_step
-22315.93271958,scf_step
-22316.04970266,scf_step
-22316.25604857,scf_step
-22316.26091488,scf_step
-22316.2612144,scf_step
-22316.26142251,scf_step
-22316.26148206,scf_step
-22316.26149156,scf_step
-22316.26149363,scf_step
-22316.26149393,BFGS_step
-22316.26204603,scf_step
-22316.26206445,scf_step
-22316.26205108,scf_step
-22316.26207006,scf_step
-22316.26207305,scf_step
-22316.26207393,BFGS_step
-22316.26234688,scf_step
-22316.26234406,scf_step
-22316.26234747,scf_step
-22316.26235262,scf_step
-22316.26235384,scf_step
-22316.26235395,BFGS_step
-22316.26257959,scf_step
-22316.26257992,scf_step
-22316.26257848,scf_step
-22316.26258277,scf_step
-22316.2625832,scf_step
-22316.26258328,scf_step
-22316.2625833,BFGS_step
-22316.26282535,scf_step
-22316.26282393,scf_step
-22316.26282113,scf_step
-22316.26282839,scf_step
-22316.26282913,scf_step
-22316.26282926,scf_step
-22316.26282925,BFGS_step
-22316.26306951,scf_step
-22316.26306503,scf_step
-22316.26305706,scf_step
-22316.26307649,scf_step
-22316.26307762,scf_step
-22316.26307794,scf_step
-22316.26307798,scf_step
-22316.26307799,BFGS_step
-22316.26323858,scf_step
-22316.26323608,scf_step
-22316.26321611,scf_step
-22316.26324975,scf_step
-22316.2632504,scf_step
-22316.2632508,scf_step
-22316.26325086,scf_step
-22316.26325087,BFGS_step
-22316.26337251,scf_step
-22316.26337349,scf_step
-22316.26336349,scf_step
-22316.26337895,scf_step
-22316.26338008,scf_step
-22316.26338041,scf_step
-22316.26338045,scf_step
-22316.26338045,BFGS_step
-22316.26352374,scf_step
-22316.26352684,scf_step
-22316.26351372,scf_step
-22316.26353282,scf_step
-22316.26353366,scf_step
-22316.26353426,scf_step
-22316.26353429,scf_step
-22316.26353428,BFGS_step
-22316.26363945,scf_step
-22316.26364464,scf_step
-22316.26363662,scf_step
-22316.26364616,scf_step
-22316.26364749,scf_step
-22316.26364798,scf_step
-22316.26364802,scf_step
-22316.26364802,BFGS_step
-22316.26374023,scf_step
-22316.26374178,scf_step
-22316.26373777,scf_step
-22316.26374313,scf_step
-22316.26374384,scf_step
-22316.26374406,scf_step
-22316.26374408,BFGS_step
-22316.26389385,scf_step
-22316.26389199,scf_step
-22316.26388102,scf_step
-22316.26389638,scf_step
-22316.26389781,scf_step
-22316.26389821,scf_step
-22316.26389823,scf_step
-22316.26389824,scf_step
-22316.26389824,BFGS_step
-22316.26401519,scf_step
-22316.26400753,scf_step
-22316.26399331,scf_step
-22316.26401924,scf_step
-22316.26402013,scf_step
-22316.26402034,scf_step
-22316.2640204,scf_step
-22316.26402039,BFGS_step
-22316.26415466,scf_step
-22316.2641365,scf_step
-22316.2641081,scf_step
-22316.26416083,scf_step
-22316.26416295,scf_step
-22316.26416343,scf_step
-22316.26416351,scf_step
-22316.26416352,BFGS_step
-22316.26430821,scf_step
-22316.26428043,scf_step
-22316.26424039,scf_step
-22316.26431831,scf_step
-22316.26432235,scf_step
-22316.26432354,scf_step
-22316.26432366,scf_step
-22316.26432371,scf_step
-22316.26432371,BFGS_step
-22316.26446606,scf_step
-22316.26442961,scf_step
-22316.26437648,scf_step
-22316.26447948,scf_step
-22316.26448259,scf_step
-22316.26448331,scf_step
-22316.26448353,scf_step
-22316.26448358,scf_step
-22316.26448358,BFGS_step
-22316.26471528,scf_step
-22316.26464112,scf_step
-22316.26451489,scf_step
-22316.26475196,scf_step
-22316.2647598,scf_step
-22316.26476171,scf_step
-22316.26476218,scf_step
-22316.26476227,scf_step
-22316.26476228,BFGS_step
-22316.2649453,scf_step
-22316.26478039,scf_step
-22316.26443973,scf_step
-22316.26504001,scf_step
-22316.26506194,scf_step
-22316.265068,scf_step
-22316.26506911,scf_step
-22316.26506936,scf_step
-22316.26506942,scf_step
-22316.26506943,BFGS_step
-22316.2652253,scf_step
-22316.26522572,scf_step
-22316.26521239,scf_step
-22316.26522996,scf_step
-22316.26523244,scf_step
-22316.26523298,scf_step
