energy,step_type
-22326.20847579,scf_step
-22309.09454805,scf_step
-22330.9186229,scf_step
-22331.09707179,scf_step
-22331.53141159,scf_step
-22331.53882196,scf_step
-22331.54196455,scf_step
-22331.53976971,scf_step
-22331.53737384,scf_step
-22331.5334637,scf_step
-22331.52029759,scf_step
-22331.52316988,scf_step
-22331.52319859,scf_step
-22331.52319803,scf_step
-22331.52320521,scf_step
-22331.52321339,scf_step
-22331.52321401,scf_step
-22331.52321418,BFGS_step
-22331.5232223,scf_step
-22331.5232215,scf_step
-22331.52322362,scf_step
-22331.52322555,scf_step
-22331.52322562,BFGS_step
-22331.52324183,scf_step
-22331.52323978,scf_step
-22331.52324462,scf_step
-22331.52324595,scf_step
-22331.52324604,scf_step
-22331.52324606,scf_step
-22331.52324606,BFGS_step
-22331.52324914,scf_step
-22331.5232514,scf_step
-22331.52325002,scf_step
-22331.52325357,scf_step
-22331.52325432,scf_step
-22331.52325435,scf_step
-22331.52325438,BFGS_step
-22331.52327585,scf_step
-22331.52327926,scf_step
-22331.52328054,scf_step
-22331.52328018,scf_step
-22331.52328105,scf_step
-22331.52328119,scf_step
-22331.52328121,scf_step
-22331.52328121,BFGS_step
-22331.52329348,scf_step
-22331.52329392,scf_step
-22331.52329388,scf_step
-22331.52329402,scf_step
-22331.52329417,scf_step
-22331.52329418,BFGS_step
-22331.52330476,scf_step
-22331.52330502,scf_step
-22331.52330503,scf_step
-22331.52330514,scf_step
-22331.52330538,scf_step
-22331.52330541,scf_step
-22331.52330542,BFGS_step
-22331.5233268,scf_step
-22331.5233264,scf_step
-22331.52332417,scf_step
-22331.52332762,scf_step
-22331.52332809,scf_step
-22331.52332814,scf_step
-22331.52332816,scf_step
-22331.52332816,BFGS_step
-22331.52336211,scf_step
-22331.52336039,scf_step
-22331.52335459,scf_step
-22331.52336331,scf_step
-22331.5233648,scf_step
-22331.52336496,scf_step
-22331.52336498,scf_step
-22331.52336498,BFGS_step
-22331.52340416,scf_step
-22331.52340081,scf_step
-22331.52339059,scf_step
-22331.52340486,scf_step
-22331.52340832,scf_step
-22331.52340863,scf_step
-22331.52340868,scf_step
-22331.52340868,BFGS_step
-22331.52344556,scf_step
-22331.52344235,scf_step
-22331.52343443,scf_step
-22331.52344625,scf_step
-22331.52344891,scf_step
-22331.52344913,scf_step
-22331.52344915,scf_step
-22331.52344916,BFGS_step
-22331.523493,scf_step
-22331.52348914,scf_step
-22331.52347532,scf_step
-22331.52349336,scf_step
-22331.52349795,scf_step
-22331.52349836,scf_step
-22331.52349842,scf_step
-22331.52349842,BFGS_step
-22331.52353929,scf_step
-22331.52353887,scf_step
-22331.52353562,scf_step
-22331.52353911,scf_step
-22331.52354198,scf_step
-22331.5235422,scf_step
-22331.52354223,scf_step
-22331.52354223,BFGS_step
-22331.52358189,scf_step
-22331.52358042,scf_step
-22331.52357352,scf_step
-22331.52358282,scf_step
-22331.52358501,scf_step
-22331.52358529,scf_step
-22331.52358532,scf_step
-22331.52358532,BFGS_step
-22331.52362837,scf_step
-22331.52362415,scf_step
-22331.52360511,scf_step
-22331.52363129,scf_step
-22331.52363624,scf_step
-22331.52363691,scf_step
-22331.52363698,scf_step
-22331.523637,scf_step
-22331.523637,BFGS_step
-22331.52365591,scf_step
-22331.52364074,scf_step
-22331.52358882,scf_step
-22331.52366522,scf_step
-22331.52367461,scf_step
-22331.52367556,scf_step
-22331.52367578,scf_step
-22331.52367581,scf_step
-22331.52367581,BFGS_step
-22331.52370372,scf_step
-22331.52369979,scf_step
-22331.52368571,scf_step
-22331.52370627,scf_step
-22331.52370974,scf_step
-22331.52371028,scf_step
-22331.52371034,scf_step
-22331.52371035,BFGS_step
-22331.52375029,scf_step
-22331.52375168,scf_step
-22331.52375193,scf_step
-22331.5237519,scf_step
-22331.52375225,scf_step
-22331.5237524,scf_step
-22331.52375241,BFGS_step
-22331.52377834,scf_step
-22331.5237724,scf_step
-22331.52375717,scf_step
-22331.52378261,scf_step
-22331.52378511,scf_step
-22331.52378524,scf_step
-22331.52378531,scf_step
-22331.52378533,BFGS_step
-22331.52382367,scf_step
-22331.52382147,scf_step
-22331.52381116,scf_step
-22331.52382495,scf_step
-22331.52382812,scf_step
-22331.52382837,scf_step
-22331.52382843,scf_step
-22331.52382843,BFGS_step
-22331.52386508,scf_step
-22331.52386146,scf_step
-22331.52384758,scf_step
-22331.52386636,scf_step
-22331.52387019,scf_step
-22331.52387056,scf_step
-22331.52387063,scf_step
-22331.52387064,scf_step
-22331.52387064,BFGS_step
-22331.52389435,scf_step
-22331.52388163,scf_step
-22331.52384244,scf_step
-22331.52389965,scf_step
-22331.52390603,scf_step
-22331.52390633,scf_step
-22331.52390652,scf_step
-22331.52390654,BFGS_step
-22331.52394625,scf_step
-22331.52394263,scf_step
-22331.52392704,scf_step
-22331.52394676,scf_step
-22331.52395034,scf_step
-22331.52395073,scf_step
-22331.5239508,scf_step
-22331.5239508,BFGS_step
-22331.52399151,scf_step
-22331.52398579,scf_step
-22331.52396663,scf_step
-22331.52399278,scf_step
-22331.52399662,scf_step
-22331.52399716,scf_step
-22331.52399723,scf_step
-22331.52399723,BFGS_step
-22331.52405959,scf_step
-22331.52404794,scf_step
-22331.52400622,scf_step
-22331.52406303,scf_step
-22331.52406913,scf_step
-22331.5240697,scf_step
-22331.52406988,scf_step
-22331.5240699,scf_step
-22331.52406991,BFGS_step
-22331.52412729,scf_step
-22331.52409592,scf_step
-22331.52399568,scf_step
-22331.52413949,scf_step
-22331.52415236,scf_step
-22331.52415268,scf_step
-22331.524153,scf_step
-22331.52415309,scf_step
-22331.5241531,BFGS_step
-22331.52420135,scf_step
-22331.52413616,scf_step
-22331.52391671,scf_step
-22331.52423263,scf_step
-22331.52426228,scf_step
-22331.52426317,scf_step
-22331.52426406,scf_step
-22331.52426426,scf_step
-22331.52426427,scf_step
-22331.52426427,BFGS_step
-22331.524273,scf_step
-22331.52412237,scf_step
-22331.52365171,scf_step
-22331.52434314,scf_step
-22331.52440882,scf_step
-22331.52441096,scf_step
-22331.52441274,scf_step
-22331.52441312,scf_step
-22331.52441315,scf_step
-22331.52441317,BFGS_step
-22331.52426001,scf_step
-22331.52391617,scf_step
-22331.52289709,scf_step
-22331.52441606,scf_step
-22331.52455921,scf_step
-22331.52456302,scf_step
-22331.52456646,scf_step
-22331.52456737,scf_step
-22331.52456743,scf_step
-22331.52456745,BFGS_step
-22331.52461138,scf_step
-22331.52447751,scf_step
-22331.52408588,scf_step
-22331.52467717,scf_step
-22331.52473414,scf_step
-22331.52473556,scf_step
-22331.5247366,scf_step
-22331.52473691,scf_step
-22331.5247369,BFGS_step
-22331.52474127,scf_step
-22331.52458126,scf_step
-22331.52409573,scf_step
-22331.524817,scf_step
-22331.52489444,scf_step
-22331.52489945,scf_step
-22331.52490241,scf_step
-22331.52490274,scf_step
-22331.52490275,BFGS_step
-22331.52481342,scf_step
-22331.52444246,scf_step
-22331.52335788,scf_step
-22331.52500263,scf_step
-22331.52517909,scf_step
-22331.52518313,scf_step
-22331.52518813,scf_step
-22331.52518916,scf_step
-22331.52518921,scf_step
-22331.52518921,BFGS_step
-22331.52492836,scf_step
-22331.52416379,scf_step
-22331.5220628,scf_step
-22331.52532583,scf_step
-22331.52567599,scf_step
-22331.52568264,scf_step
-22331.52569114,scf_step
-22331.52569331,scf_step
-22331.52569344,scf_step
-22331.52569345,BFGS_step
-22331.5249409,scf_step
-22331.5238966,scf_step
-22331.52117914,scf_step
-22331.52550153,scf_step
-22331.52593826,scf_step
-22331.52594877,scf_step
-22331.52596127,scf_step
-22331.525964,scf_step
-22331.52596418,scf_step
-22331.52596421,BFGS_step
-22331.52619607,scf_step
-22331.52613174,scf_step
-22331.52596163,scf_step
-22331.52624433,scf_step
-22331.52627201,scf_step
-22331.52627287,scf_step
-22331.52627361,scf_step
-22331.52627375,BFGS_step
-22331.52680708,scf_step
-22331.52681887,scf_step
-22331.5268088,scf_step
-22331.52681945,scf_step
-22331.52683051,scf_step
-22331.52683179,scf_step
-22331.52683193,scf_step
-22331.52683194,BFGS_step
-22331.52680331,scf_step
-22331.52627305,scf_step
-22331.52480169,scf_step
-22331.52708033,scf_step
-22331.52728794,scf_step
-22331.52729779,scf_step
-22331.52730586,scf_step
-22331.52730708,scf_step
-22331.5273072,scf_step
-22331.52730722,BFGS_step
-22331.52660636,scf_step
-22331.52525395,scf_step
-22331.52174996,scf_step
-22331.52725988,scf_step
-22331.52771122,scf_step
-22331.52772837,scf_step
-22331.52774378,scf_step
-22331.52774712,scf_step
-22331.52774737,scf_step
-22331.52774744,scf_step
-22331.52774745,BFGS_step
-22331.52811141,scf_step
-22331.52811876,scf_step
-22331.52811454,scf_step
-22331.5281189,scf_step
-22331.52812279,scf_step
-22331.5281232,scf_step
-22331.52812324,BFGS_step
-22331.52833368,scf_step
-22331.52832254,scf_step
-22331.52828361,scf_step
-22331.52834042,scf_step
-22331.52834602,scf_step
-22331.52834715,scf_step
-22331.52834731,scf_step
-22331.52834733,BFGS_step
-22331.5285516,scf_step
-22331.52851651,scf_step
-22331.52840233,scf_step
-22331.52856885,scf_step
-22331.52858519,scf_step
-22331.52858585,scf_step
-22331.52858634,scf_step
-22331.52858641,BFGS_step
-22331.52884818,scf_step
-22331.52877122,scf_step
-22331.52850982,scf_step
-22331.52889785,scf_step
-22331.52893855,scf_step
-22331.52894041,scf_step
-22331.52894144,scf_step
-22331.52894163,scf_step
-22331.52894164,BFGS_step
-22331.52906957,scf_step
-22331.52886809,scf_step
-22331.52825107,scf_step
-22331.52919355,scf_step
-22331.52929425,scf_step
-22331.52929768,scf_step
-22331.52930019,scf_step
