energy,step_type
-139.57352296,scf_step
-139.77093402,scf_step
-139.79816779,scf_step
-139.80124119,scf_step
-139.80135123,scf_step
-139.80165721,scf_step
-139.80168024,scf_step
-139.80169399,scf_step
-139.80169484,scf_step
-139.8016948,BFGS_step
-139.80703918,scf_step
-139.80818554,scf_step
-139.80846544,scf_step
-139.80850579,scf_step
-139.80850997,scf_step
-139.8085104,BFGS_step
-139.82724804,scf_step
-139.82739729,scf_step
-139.82745165,scf_step
-139.82745957,scf_step
-139.82746057,BFGS_step
-139.82949685,scf_step
-139.82963347,scf_step
-139.82965882,scf_step
-139.82966358,scf_step
-139.82966413,BFGS_step
-139.83109403,scf_step
-139.83109608,scf_step
-139.83110203,scf_step
-139.83110252,BFGS_step
-139.83164619,scf_step
-139.8316617,scf_step
-139.83166418,scf_step
-139.83166484,scf_step
-139.83166492,BFGS_step
-139.83187412,scf_step
-139.8318795,scf_step
-139.83188154,scf_step
-139.83188189,scf_step
-139.83188192,BFGS_step
-139.83193098,scf_step
-139.83193298,scf_step
-139.83193323,scf_step
-139.8319333,BFGS_step
-139.83196828,scf_step
-139.83196865,scf_step
-139.83196876,scf_step
-139.83196877,BFGS_step
-139.83199701,scf_step
-139.83199733,scf_step
-139.83199745,scf_step
-139.83199746,BFGS_step
-139.83202481,scf_step
-139.83202516,scf_step
-139.83202537,scf_step
-139.83202539,BFGS_step
-139.83204621,scf_step
-139.83204699,scf_step
-139.83204738,scf_step
-139.83204742,scf_step
-139.83204742,BFGS_step
-139.83205683,scf_step
-139.83205717,scf_step
-139.83205728,scf_step
-139.83205729,BFGS_step
-139.8320646,scf_step
-139.83206481,scf_step
-139.83206484,scf_step
-139.83206485,scf_step
-139.83206484,BFGS_step
-139.83207041,scf_step
-139.83207053,scf_step
-139.83207058,scf_step
-139.83207058,BFGS_step
-139.83207335,scf_step
-139.8320734,scf_step
-139.83207341,scf_step
-139.83207341,BFGS_step
-139.83207626,scf_step
-139.83207629,scf_step
-139.8320763,scf_step
-139.8320763,BFGS_step
-139.83208018,scf_step
-139.83208024,scf_step
-139.83208026,scf_step
-139.83208027,BFGS_step
-139.83208439,scf_step
-139.83208452,scf_step
-139.83208458,scf_step
-139.83208459,BFGS_step
