energy,step_type
-22198.1495398,scf_step
-22198.42117591,scf_step
-22198.33580906,scf_step
-22198.55435068,scf_step
-22198.55128515,scf_step
-22198.55829056,scf_step
-22198.55880327,scf_step
-22198.55891402,scf_step
-22198.5589699,scf_step
-22198.55898039,scf_step
-22198.55898227,scf_step
-22198.55898315,scf_step
-22198.55898313,BFGS_step
-22198.55911525,scf_step
-22198.55912178,scf_step
-22198.55915629,scf_step
-22198.55916258,scf_step
-22198.55916929,scf_step
-22198.5591696,scf_step
-22198.55916977,BFGS_step
-22198.55937237,scf_step
-22198.55937083,scf_step
-22198.55937417,scf_step
-22198.55937362,scf_step
-22198.5593747,scf_step
-22198.55937482,scf_step
-22198.5593748,BFGS_step
-22198.55957837,scf_step
-22198.55957468,scf_step
-22198.55957976,scf_step
-22198.55958018,scf_step
-22198.55958208,scf_step
-22198.55958225,scf_step
-22198.55958219,BFGS_step
-22198.55986138,scf_step
-22198.55985731,scf_step
-22198.55986249,scf_step
-22198.5598614,scf_step
-22198.55986651,scf_step
-22198.55986681,scf_step
-22198.55986688,scf_step
-22198.5598669,BFGS_step
-22198.56024988,scf_step
-22198.56024223,scf_step
-22198.56023458,scf_step
-22198.56024939,scf_step
-22198.56025334,scf_step
-22198.56025365,scf_step
-22198.56025369,scf_step
-22198.56025373,scf_step
-22198.56025374,BFGS_step
-22198.56075579,scf_step
-22198.56073996,scf_step
-22198.56071923,scf_step
-22198.56075537,scf_step
-22198.56076181,scf_step
-22198.56076281,scf_step
-22198.56076299,scf_step
-22198.56076305,scf_step
-22198.5607631,BFGS_step
-22198.56137758,scf_step
-22198.56134022,scf_step
-22198.56129341,scf_step
-22198.56136895,scf_step
-22198.56138578,scf_step
-22198.561388,scf_step
-22198.5613883,scf_step
-22198.56138843,scf_step
-22198.56138851,BFGS_step
-22198.56201833,scf_step
-22198.56193081,scf_step
-22198.56180571,scf_step
-22198.56198183,scf_step
-22198.56201221,scf_step
-22198.56201623,scf_step
-22198.56201687,scf_step
-22198.56201712,scf_step
-22198.56201725,BFGS_step
-22198.56240493,scf_step
-22198.56234081,scf_step
-22198.56222104,scf_step
-22198.5623738,scf_step
-22198.56239857,scf_step
-22198.56240302,scf_step
-22198.5624041,scf_step
-22198.56240419,scf_step
-22198.56240421,BFGS_step
-22198.56263391,scf_step
-22198.56263654,scf_step
-22198.56263459,scf_step
-22198.56264062,scf_step
-22198.56264616,scf_step
-22198.56264803,scf_step
-22198.56264814,scf_step
-22198.56264818,scf_step
-22198.56264821,BFGS_step
-22198.56285623,scf_step
-22198.56283008,scf_step
-22198.5627867,scf_step
-22198.56284791,scf_step
-22198.56285856,scf_step
-22198.56286014,scf_step
-22198.56286036,scf_step
-22198.56286045,scf_step
-22198.5628605,BFGS_step
-22198.5631391,scf_step
-22198.56310798,scf_step
-22198.56305034,scf_step
-22198.56313256,scf_step
-22198.56314148,scf_step
-22198.5631429,scf_step
-22198.56314333,scf_step
-22198.56314339,scf_step
-22198.56314344,BFGS_step
-22198.5634724,scf_step
-22198.56342317,scf_step
-22198.56334401,scf_step
-22198.56346425,scf_step
-22198.56347617,scf_step
-22198.56347791,scf_step
-22198.56347884,scf_step
-22198.56347889,scf_step
-22198.56347894,BFGS_step
-22198.56359433,scf_step
-22198.56359325,scf_step
-22198.56359681,scf_step
-22198.56359667,scf_step
-22198.56359833,scf_step
-22198.56359858,scf_step
-22198.56359863,scf_step
-22198.56359861,BFGS_step
-22198.56366724,scf_step
-22198.5636672,scf_step
-22198.56367021,scf_step
-22198.56367439,scf_step
-22198.56367642,scf_step
-22198.56367651,scf_step
-22198.56367655,BFGS_step
-22198.56373737,scf_step
-22198.56372901,scf_step
-22198.56372579,scf_step
-22198.563734,scf_step
-22198.56374152,scf_step
-22198.56374187,scf_step
-22198.563742,scf_step
-22198.56374205,scf_step
