energy,step_type
-22325.48336337,scf_step
-22308.08469029,scf_step
-22329.93044468,scf_step
-22330.29047444,scf_step
-22330.71823829,scf_step
-22330.72428747,scf_step
-22330.7259516,scf_step
-22330.72339243,scf_step
-22330.72093136,scf_step
-22330.71657168,scf_step
-22330.70326584,scf_step
-22330.70668411,scf_step
-22330.70671861,scf_step
-22330.70672246,scf_step
-22330.70672739,scf_step
-22330.70673436,scf_step
-22330.70673528,scf_step
-22330.70673549,BFGS_step
-22330.70676832,scf_step
-22330.70676026,scf_step
-22330.70676486,scf_step
-22330.70678057,scf_step
-22330.70678139,scf_step
-22330.70678164,BFGS_step
-22330.7068637,scf_step
-22330.70686338,scf_step
-22330.70686343,scf_step
-22330.70686553,scf_step
-22330.70686617,scf_step
-22330.70686621,BFGS_step
-22330.70694658,scf_step
-22330.70694845,scf_step
-22330.70694788,scf_step
-22330.70694914,scf_step
-22330.70694934,scf_step
-22330.70694939,scf_step
-22330.7069494,BFGS_step
-22330.70701956,scf_step
-22330.70702223,scf_step
-22330.70702181,scf_step
-22330.70702351,scf_step
-22330.70702425,scf_step
-22330.70702432,scf_step
-22330.70702435,BFGS_step
-22330.70711314,scf_step
-22330.70712338,scf_step
-22330.70712321,scf_step
-22330.70712229,scf_step
-22330.70712919,scf_step
-22330.70712967,scf_step
-22330.70712979,BFGS_step
-22330.70722557,scf_step
-22330.70722638,scf_step
-22330.70722638,scf_step
-22330.70722938,scf_step
-22330.70722979,scf_step
-22330.70722991,BFGS_step
-22330.7073144,scf_step
-22330.70731388,scf_step
-22330.70731298,scf_step
-22330.70731628,scf_step
-22330.70731666,scf_step
-22330.70731673,scf_step
-22330.70731674,BFGS_step
-22330.70738925,scf_step
-22330.70739011,scf_step
-22330.70738709,scf_step
-22330.70739277,scf_step
-22330.70739334,scf_step
-22330.70739345,scf_step
-22330.70739348,BFGS_step
-22330.70742486,scf_step
-22330.70742529,scf_step
-22330.70742547,scf_step
-22330.70742524,scf_step
-22330.70742592,scf_step
-22330.70742601,BFGS_step
-22330.70745117,scf_step
-22330.70745115,scf_step
-22330.70745084,scf_step
-22330.70745291,scf_step
-22330.70745315,scf_step
-22330.70745325,scf_step
-22330.70745326,BFGS_step
-22330.70747394,scf_step
-22330.70747432,scf_step
-22330.70747369,scf_step
-22330.70747468,scf_step
-22330.70747491,scf_step
-22330.70747491,scf_step
-22330.70747492,BFGS_step
-22330.70749734,scf_step
-22330.70749714,scf_step
-22330.70749522,scf_step
-22330.70749891,scf_step
-22330.70749919,scf_step
-22330.70749927,scf_step
-22330.70749929,BFGS_step
-22330.70751886,scf_step
-22330.70751808,scf_step
-22330.7075172,scf_step
-22330.70751991,scf_step
-22330.70752001,scf_step
-22330.70752008,scf_step
-22330.70752008,BFGS_step
-22330.70754315,scf_step
-22330.70754135,scf_step
-22330.70754063,scf_step
-22330.70754418,scf_step
-22330.70754432,scf_step
-22330.70754435,scf_step
-22330.70754436,BFGS_step
-22330.70756754,scf_step
-22330.7075658,scf_step
-22330.70756443,scf_step
-22330.7075684,scf_step
-22330.70756866,scf_step
-22330.70756875,scf_step
-22330.70756875,BFGS_step
-22330.70759001,scf_step
-22330.70758863,scf_step
-22330.70758552,scf_step
-22330.70759099,scf_step
-22330.70759148,scf_step
-22330.70759152,scf_step
-22330.70759153,BFGS_step
-22330.70760419,scf_step
-22330.70760414,scf_step
-22330.7076035,scf_step
-22330.70760416,scf_step
-22330.70760473,scf_step
-22330.7076048,scf_step
-22330.70760481,BFGS_step
-22330.70761664,scf_step
-22330.70761624,scf_step
-22330.70761405,scf_step
-22330.70761682,scf_step
-22330.70761763,scf_step
-22330.70761764,scf_step
-22330.70761765,scf_step
-22330.70761765,BFGS_step
-22330.70763126,scf_step
-22330.70763059,scf_step
-22330.70762774,scf_step
-22330.70763179,scf_step
-22330.70763255,scf_step
-22330.70763256,scf_step
-22330.70763257,scf_step
-22330.70763258,BFGS_step
-22330.70765138,scf_step
-22330.70765056,scf_step
-22330.70764743,scf_step
