energy,step_type
-22327.10433856,scf_step
-22313.65923748,scf_step
-22330.10944482,scf_step
-22331.33527824,scf_step
-22331.56101296,scf_step
-22331.56136444,scf_step
-22331.56553618,scf_step
-22331.56560626,scf_step
-22331.56523822,scf_step
-22331.56427772,scf_step
-22331.56225045,scf_step
-22331.5628659,scf_step
-22331.56287434,scf_step
-22331.56287481,scf_step
-22331.56287866,scf_step
-22331.5628802,scf_step
-22331.56288007,BFGS_step
-22331.56295843,scf_step
-22331.56294266,scf_step
-22331.56297021,scf_step
-22331.5629725,scf_step
-22331.56297259,BFGS_step
-22331.56306103,scf_step
-22331.56306253,scf_step
-22331.56306406,scf_step
-22331.56306449,scf_step
-22331.56306531,scf_step
-22331.56306541,BFGS_step
-22331.56318455,scf_step
-22331.5631859,scf_step
-22331.56318604,scf_step
-22331.56318616,scf_step
-22331.56318709,scf_step
-22331.56318726,scf_step
-22331.56318728,BFGS_step
-22331.56332218,scf_step
-22331.56332481,scf_step
-22331.56332175,scf_step
-22331.56332558,scf_step
-22331.56332645,scf_step
-22331.56332667,scf_step
-22331.56332669,BFGS_step
-22331.56344333,scf_step
-22331.56344876,scf_step
-22331.56344407,scf_step
-22331.5634494,scf_step
-22331.5634517,scf_step
-22331.56345205,scf_step
-22331.5634521,BFGS_step
-22331.56355691,scf_step
-22331.56356723,scf_step
-22331.56355794,scf_step
-22331.56356866,scf_step
-22331.56357308,scf_step
-22331.56357387,scf_step
-22331.56357397,BFGS_step
-22331.56371051,scf_step
-22331.56371589,scf_step
-22331.56370956,scf_step
-22331.56371728,scf_step
-22331.5637196,scf_step
-22331.56371996,scf_step
-22331.56372003,BFGS_step
-22331.56386105,scf_step
-22331.56386746,scf_step
-22331.56385692,scf_step
-22331.56387103,scf_step
-22331.563874,scf_step
-22331.56387452,scf_step
-22331.56387464,BFGS_step
-22331.56407736,scf_step
-22331.56409427,scf_step
-22331.56405846,scf_step
-22331.56410918,scf_step
-22331.56411543,scf_step
-22331.5641165,scf_step
-22331.56411693,scf_step
-22331.56411695,scf_step
-22331.56411695,BFGS_step
-22331.56425565,scf_step
-22331.56427937,scf_step
-22331.56421077,scf_step
-22331.56431137,scf_step
-22331.56431979,scf_step
-22331.56432134,scf_step
-22331.56432209,scf_step
-22331.56432213,scf_step
-22331.56432213,BFGS_step
-22331.56447418,scf_step
-22331.56450907,scf_step
-22331.56441286,scf_step
-22331.56455269,scf_step
-22331.56456193,scf_step
-22331.56456427,scf_step
-22331.56456517,scf_step
-22331.5645652,BFGS_step
-22331.56480675,scf_step
-22331.5648332,scf_step
-22331.56478405,scf_step
-22331.56485146,scf_step
-22331.56485995,scf_step
-22331.56486124,scf_step
-22331.56486158,scf_step
-22331.56486158,BFGS_step
-22331.56500097,scf_step
-22331.56502226,scf_step
-22331.56497544,scf_step
-22331.56504098,scf_step
-22331.56504532,scf_step
-22331.56504683,scf_step
-22331.56504709,scf_step
-22331.56504711,BFGS_step
-22331.56516718,scf_step
-22331.56517238,scf_step
-22331.56516775,scf_step
-22331.56517307,scf_step
-22331.56517586,scf_step
-22331.56517616,scf_step
-22331.56517621,scf_step
-22331.56517622,BFGS_step
-22331.56537603,scf_step
