energy,energy_error,gradient_error
-22331.04664188,0.0,0.0012
-22331.04665433,1.2e-05,0.0015
-22331.04667764,2.3e-05,0.0023
-22331.04668238,4.7e-06,0.0072
-22331.04670898,2.7e-05,0.00069
-22331.0467208,1.2e-05,0.0011
-22331.04673081,1e-05,0.0017
-22331.04674449,1.4e-05,0.002
-22331.04676377,1.9e-05,0.0021
-22331.04678514,2.1e-05,0.0021
-22331.04680892,2.4e-05,0.0017
-22331.04682442,1.5e-05,0.001
-22331.04683847,1.4e-05,0.001
-22331.04685178,1.3e-05,0.0012
