energy,step_type
-22327.15358825,scf_step
-22312.91122573,scf_step
-22330.01512539,scf_step
-22331.43648624,scf_step
-22331.58250598,scf_step
-22331.57922561,scf_step
-22331.58115071,scf_step
-22331.58049029,scf_step
-22331.5795026,scf_step
-22331.57810308,scf_step
-22331.57600742,scf_step
-22331.57682025,scf_step
-22331.57682825,scf_step
-22331.57683032,scf_step
-22331.57683143,scf_step
-22331.57683256,scf_step
-22331.57683276,BFGS_step
-22331.57682944,scf_step
-22331.57682365,scf_step
-22331.57683364,scf_step
-22331.57683462,scf_step
-22331.57683465,BFGS_step
-22331.57683821,scf_step
-22331.57683853,scf_step
-22331.57683796,scf_step
-22331.57683852,scf_step
-22331.576839,scf_step
-22331.57683904,scf_step
-22331.57683905,BFGS_step
-22331.5768438,scf_step
-22331.57684441,scf_step
-22331.57684334,scf_step
-22331.57684457,scf_step
-22331.57684521,scf_step
-22331.57684529,scf_step
-22331.5768453,BFGS_step
